# CION rung-to-stamp map -- derived 20260829 from git log, docs/STOA.md, and lotus/LADDER.md
# Columns: waymark<TAB>rung<TAB>one-clock author stamp<TAB>landing commit<TAB>derivation source
# Waymark and rung stay in separate fields so the campaign fixture does not raise its own drift meter.
# CENSUS with '-' keeps an honestly underivable rung number, per the seated campaign.
STOA	59	20260719.171431	8472f63b6e205540e1c883831577fb04ea736025	docs-log
STOA	60	20260719.171814	eb765c56e86384564ad0890f83fa3a10900f3289	docs-log
STOA	61	20260719.172207	da7b2a219b8b36516da0aa1b60d07df63fbb8872	docs-log
STOA	62	20260719.172542	eaf2df73570d4829bc5502e2f37264cae05896f7	docs-log
STOA	63	20260719.173001	1d93b484364d6d0f61ccf3a4f317e5684e084344	docs-log
STOA	64	20260719.173525	f6923bdc9d4acb60121a93da80a0b68e98a8d655	docs-log
STOA	65	20260719.174047	6130922ad9a53f2af3e9fa02637d47af6dcc4d17	docs-log
STOA	66	20260719.174502	0cdb4c838e93fa81a8ed5a5d71a28181af0b6188	docs-log
STOA	67	20260719.174909	e74e34d1c08a9d0c955a3b9fad03748ab1d5efd7	docs-log
STOA	68	20260719.175350	dd0be68f2bced6e16d6f9f20d5bea8ff52854e77	docs-log
STOA	69	20260719.181204	b95abefd2ed41869f5591bd53598d3cf5a6c9d0e	docs-log
STOA	70	20260719.181723	599563641de57c4990ba4cad52c15b72b75bcaa4	docs-log
STOA	71	20260719.182300	20e2b2c71885f55161c69b225bb988f737b6024b	docs-log
STOA	72	20260719.182741	8b570a465898cdb0223b44be72ffd474680beffc	docs-log
STOA	73	20260719.184924	735a55e685a823bd31fdb1895677e02e0336ff31	docs-log
STOA	74	20260719.190856	6cc746d6506a749a4c67311d072bda1e50cf45ef	docs-log
STOA	75	20260719.192341	49cb58e5058641793fbf352f0f7425c4155b4259	docs-log
STOA	76	20260719.193013	9b01395cee318d40182e5bb52423942084967f77	docs-log
STOA	77	20260719.193637	357f08c8b1435f767b7330df1fcc10762c3af234	docs-log
STOA	78	20260719.194154	a7fa504d07fb05a684e952a6d9b62f8c5d8594b5	docs-log
STOA	79	20260719.194733	f5a189f2eb824968290a1110c04c2a1504426c39	docs-log
STOA	80	20260719.195241	a4301a46bb9a95f9f9e4254893029dd51b57eab9	docs-log
STOA	81	20260719.195915	cc0d9344439e392b8909d0e6574bc17904f937d9	docs-log
STOA	82	20260719.200543	93bd60612386ffbbe39802eacf89a424381b60ed	docs-log
STOA	83	20260719.200932	ed2512a983a7d03f31f79cf3a6e846a06eb6676e	docs-log
STOA	84	20260719.201425	13ba3c35e33f2a64aa4a5119ba5ffb4a4d82c092	docs-log
STOA	85	20260719.201825	115f8cedfa3a812a0446d814d581ea9fa5679e01	docs-log
STOA	86	20260719.202450	e2ea93a9337ddae231ab769a742e8843d1321823	docs-log
STOA	87	20260719.203125	ef08245b4f701e07fe37db2ddc9d10bdf2ecc90e	docs-log
STOA	88	20260719.203823	b6c1258448f9440087d32896800a2b4241dffeb6	docs-log
STOA	89	20260719.204336	0aeb661af3b63b837e9bb28b140991a1c155c656	docs-log
STOA	90	20260719.221009	dce48c39e678880d19b3250ece358e5720fd47b2	docs-log
STOA	91	20260719.222758	1b5e9591350f0fc70a499bda841e9dc4326d1e44	docs-log
STOA	92	20260719.223405	890f6a5b6a3dad2906c6169e648cbe946b487d5f	docs-log
STOA	93	20260719.224051	38441229e6033cc3bc68c1f128d3c4420439c376	docs-log
STOA	94	20260719.224855	9d5a0fb4ed064ffdde7720d271c89ec8a8c0fd06	docs-log
STOA	95	20260719.225330	1cba4f7a821b9cc4ae6e5d50feaf4dbfdc8aaa73	docs-log
STOA	96	20260719.231705	10d8bdb1a41743fd7e3b418f33c199d0892daf16	docs-log
STOA	97	20260719.233120	51729aabe04fe69f20723167aabf859583a953ec	docs-log
STOA	98	20260719.233307	3fcf349b557cbeea45b4b7e6303041304a1ab37b	docs-log
STOA	99	20260719.233430	02ddf25add6b51d2498a39dd0c411e534d221f9e	docs-log
STOA	100	20260720.000028	be4a4a9cb3122722695387bac2ca7357464a9880	docs-log
STOA	101	20260720.000538	bd25860c9ce474147c561385ffb22a04e3fdd722	docs-log
STOA	102	20260720.000713	f2261132e3fa15994023b1e6a157862c1c53a25c	docs-log
STOA	103	20260720.001204	2671c890288146231bbc34bb5a22852e907fa8a0	docs-log
STOA	104	20260720.002150	2d479acf00036bab269d9c762384b6146eed4be6	docs-log
STOA	105	20260720.002833	7fc6a9689be02407ecf4f0d57909d94e80d24238	docs-log
STOA	106	20260720.003038	4179bb390bad8bff0bf618682b87ec9d8c6d01e6	docs-log
